5.18 	-7.0580207646E-12	-2.5000000000E-01
5.19 	-6.7137970300E-12	-2.5000000000E-01
5.20 	-6.3863612851E-12	-2.5000000000E-01
5.21 	-6.0748947699E-12	-2.5000000000E-01
5.22 	-5.7786186558E-12	-2.5000000000E-01
5.23 	-5.4967920984E-12	-2.5000000000E-01
5.24 	-5.2287103844E-12	-2.5000000000E-01
5.25 	-4.9737031698E-12	-2.5000000000E-01
5.26 	-4.7311328038E-12	-2.5000000000E-01
5.27 	-4.5003927342E-12	-2.5000000000E-01
5.28 	-4.2809059906E-12	-2.5000000000E-01
5.29 	-4.0721237418E-12	-2.5000000000E-01
5.30 	-3.8735239234E-12	-2.5000000000E-01
5.31 	-3.6846099324E-12	-2.5000000000E-01
5.32 	-3.5049093856E-12	-2.5000000000E-01
5.33 	-3.3339729377E-12	-2.5000000000E-01
5.34 	-3.1713731589E-12	-2.5000000000E-01
5.35 	-3.0167034648E-12	-2.5000000000E-01
5.36 	-2.8695771007E-12	-2.5000000000E-01
5.37 	-2.7296261741E-12	-2.5000000000E-01
5.38 	-2.5965007347E-12	-2.5000000000E-01
5.39 	-2.4698678995E-12	-2.5000000000E-01
5.40 	-2.3494110207E-12	-2.5000000000E-01
5.41 	-2.2348288931E-12	-2.5000000000E-01
5.42 	-2.1258350019E-12	-2.5000000000E-01
5.43 	-2.0221568054E-12	-2.5000000000E-01
5.44 	-1.9235350542E-12	-2.5000000000E-01
5.45 	-1.8297231427E-12	-2.5000000000E-01
5.46 	-1.7404864920E-12	-2.5000000000E-01
5.47 	-1.6556019641E-12	-2.5000000000E-01
5.48 	-1.5748573035E-12	-2.5000000000E-01
5.49 	-1.4980506065E-12	-2.5000000000E-01
5.50 	-1.4249898163E-12	-2.5000000000E-01
5.51 	-1.3554922429E-12	-2.5000000000E-01
5.52 	-1.2893841061E-12	-2.5000000000E-01
5.53 	-1.2265001012E-12	-2.5000000000E-01
5.54 	-1.1666829854E-12	-2.5000000000E-01
5.55 	-1.1097831848E-12	-2.5000000000E-01
5.56 	-1.0556584202E-12	-2.5000000000E-01
5.57 	-1.0041733515E-12	-2.5000000000E-01
5.58 	-9.5519923927E-13	-2.5000000000E-01
5.59 	-9.0861362265E-13	-2.5000000000E-01
5.60 	-8.6430001337E-13	-2.5000000000E-01
5.61 	-8.2214760431E-13	-2.5000000000E-01
5.62 	-7.8205099250E-13	-2.5000000000E-01
5.63 	-7.4390991553E-13	-2.5000000000E-01
5.64 	-7.0762900083E-13	-2.5000000000E-01
5.65 	-6.7311752722E-13	-2.5000000000E-01
5.66 	-6.4028919804E-13	-2.5000000000E-01
5.67 	-6.0906192536E-13	-2.5000000000E-01
5.68 	-5.7935762475E-13	-2.5000000000E-01
5.69 	-5.5110201997E-13	-2.5000000000E-01
5.70 	-5.2422445730E-13	-2.5000000000E-01
5.71 	-4.9865772882E-13	-2.5000000000E-01
5.72 	-4.7433790441E-13	-2.5000000000E-01
5.73 	-4.5120417183E-13	-2.5000000000E-01
5.74 	-4.2919868471E-13	-2.5000000000E-01
5.75 	-4.0826641785E-13	-2.5000000000E-01
5.76 	-3.8835502969E-13	-2.5000000000E-01
5.77 	-3.6941473140E-13	-2.5000000000E-01
5.78 	-3.5139816235E-13	-2.5000000000E-01
5.79 	-3.3426027174E-13	-2.5000000000E-01
5.80 	-3.1795820592E-13	-2.5000000000E-01
5.81 	-3.0245120123E-13	-2.5000000000E-01
5.82 	-2.8770048209E-13	-2.5000000000E-01
5.83 	-2.7366916401E-13	-2.5000000000E-01
5.84 	-2.6032216138E-13	-2.5000000000E-01
5.85 	-2.4762609976E-13	-2.5000000000E-01
5.86 	-2.3554923236E-13	-2.5000000000E-01
5.87 	-2.2406136074E-13	-2.5000000000E-01
5.88 	-2.1313375923E-13	-2.5000000000E-01
5.89 	-2.0273910314E-13	-2.5000000000E-01
5.90 	-1.9285140040E-13	-2.5000000000E-01
5.91 	-1.8344592662E-13	-2.5000000000E-01
5.92 	-1.7449916320E-13	-2.5000000000E-01
5.93 	-1.6598873859E-13	-2.5000000000E-01
5.94 	-1.5789337228E-13	-2.5000000000E-01
5.95 	-1.5019282165E-13	-2.5000000000E-01
5.96 	-1.4286783130E-13	-2.5000000000E-01
5.97 	-1.3590008495E-13	-2.5000000000E-01
5.98 	-1.2927215959E-13	-2.5000000000E-01
5.99 	-1.2296748197E-13	-2.5000000000E-01
6.00 	-1.1697028711E-13	-2.5000000000E-01
6.01 	-1.1126557889E-13	-2.5000000000E-01
6.02 	-1.0583909258E-13	-2.5000000000E-01
6.03 	-1.0067725912E-13	-2.5000000000E-01
6.04 	-9.5767171254E-14	-2.5000000000E-01
6.05 	-9.1096551198E-14	-2.5000000000E-01
6.06 	-8.6653719970E-14	-2.5000000000E-01
6.07 	-8.2427568178E-14	-2.5000000000E-01
6.08 	-7.8407528241E-14	-2.5000000000E-01
6.09 	-7.4583547965E-14	-2.5000000000E-01
6.10 	-7.0946065408E-14	-2.5000000000E-01
6.11 	-6.7485984969E-14	-2.5000000000E-01
6.12 	-6.4194654644E-14	-2.5000000000E-01
6.13 	-6.1063844393E-14	-2.5000000000E-01
6.14 	-5.8085725559E-14	-2.5000000000E-01
6.15 	-5.5252851296E-14	-2.5000000000E-01
6.16 	-5.2558137940E-14	-2.5000000000E-01
6.17 	-4.9994847305E-14	-2.5000000000E-01
6.18 	-4.7556569830E-14	-2.5000000000E-01
6.19 	-4.5237208551E-14	-2.5000000000E-01
6.20 	-4.3030963856E-14	-2.5000000000E-01
6.21 	-4.0932318984E-14	-2.5000000000E-01
6.22 	-3.8936026231E-14	-2.5000000000E-01
6.23 	-3.7037093824E-14	-2.5000000000E-01
6.24 	-3.5230773443E-14	-2.5000000000E-01
6.25 	-3.3512548347E-14	-2.5000000000E-01
6.26 	-3.1878122078E-14	-2.5000000000E-01
6.27 	-3.0323407718E-14	-2.5000000000E-01
6.28 	-2.8844517673E-14	-2.5000000000E-01
6.29 	-2.7437753946E-14	-2.5000000000E-01
6.30 	-2.6099598896E-14	-2.5000000000E-01
6.31 	-2.4826706437E-14	-2.5000000000E-01
6.32 	-2.3615893676E-14	-2.5000000000E-01
6.33 	-2.2464132951E-14	-2.5000000000E-01
6.34 	-2.1368544259E-14	-2.5000000000E-01
6.35 	-2.0326388058E-14	-2.5000000000E-01
6.36 	-1.9335058414E-14	-2.5000000000E-01
6.37 	-1.8392076488E-14	-2.5000000000E-01
6.38 	-1.7495084333E-14	-2.5000000000E-01
6.39 	-1.6641839002E-14	-2.5000000000E-01
6.40 	-1.5830206936E-14	-2.5000000000E-01
6.41 	-1.5058158634E-14	-2.5000000000E-01
6.42 	-1.4323763571E-14	-2.5000000000E-01
6.43 	-1.3625185379E-14	-2.5000000000E-01
6.44 	-1.2960677246E-14	-2.5000000000E-01
6.45 	-1.2328577558E-14	-2.5000000000E-01
6.46 	-1.1727305736E-14	-2.5000000000E-01
6.47 	-1.1155358286E-14	-2.5000000000E-01
6.48 	-1.0611305042E-14	-2.5000000000E-01
6.49 	-1.0093785589E-14	-2.5000000000E-01
6.50 	-9.6015058565E-15	-2.5000000000E-01
6.51 	-9.1332348902E-15	-2.5000000000E-01
6.52 	-8.6878017685E-15	-2.5000000000E-01
6.53 	-8.2640926764E-15	-2.5000000000E-01
6.54 	-7.8610481206E-15	-2.5000000000E-01
6.55 	-7.4776602797E-15	-2.5000000000E-01
6.56 	-7.1129704845E-15	-2.5000000000E-01
6.57 	-6.7660668204E-15	-2.5000000000E-01
6.58 	-6.4360818477E-15	-2.5000000000E-01
6.59 	-6.1221904321E-15	-2.5000000000E-01
6.60 	-5.8236076814E-15	-2.5000000000E-01
6.61 	-5.5395869833E-15	-2.5000000000E-01
6.62 	-5.2694181381E-15	-2.5000000000E-01
6.63 	-5.0124255829E-15	-2.5000000000E-01
6.64 	-4.7679667026E-15	-2.5000000000E-01
6.65 	-4.5354302226E-15	-2.5000000000E-01
6.66 	-4.3142346805E-15	-2.5000000000E-01
6.67 	-4.1038269723E-15	-2.5000000000E-01
6.68 	-3.9036809691E-15	-2.5000000000E-01
6.69 	-3.7132962016E-15	-2.5000000000E-01
6.70 	-3.5321966089E-15	-2.5000000000E-01
6.71 	-3.3599293475E-15	-2.5000000000E-01
6.72 	-3.1960636596E-15	-2.5000000000E-01
6.73 	-3.0401897956E-15	-2.5000000000E-01
6.74 	-2.8919179896E-15	-2.5000000000E-01
6.75 	-2.7508774850E-15	-2.5000000000E-01
6.76 	-2.6167156069E-15	-2.5000000000E-01
6.77 	-2.4890968808E-15	-2.5000000000E-01
6.78 	-2.3677021935E-15	-2.5000000000E-01
6.79 	-2.2522279949E-15	-2.5000000000E-01
6.80 	-2.1423855394E-15	-2.5000000000E-01
6.81 	-2.0379001637E-15	-2.5000000000E-01
6.82 	-1.9385105999E-15	-2.5000000000E-01
6.83 	-1.8439683224E-15	-2.5000000000E-01
6.84 	-1.7540369261E-15	-2.5000000000E-01
6.85 	-1.6684915357E-15	-2.5000000000E-01
6.86 	-1.5871182433E-15	-2.5000000000E-01
6.87 	-1.5097135732E-15	-2.5000000000E-01
6.88 	-1.4360839734E-15	-2.5000000000E-01
6.89 	-1.3660453316E-15	-2.5000000000E-01
6.90 	-1.2994225146E-15	-2.5000000000E-01
6.91 	-1.2360489307E-15	-2.5000000000E-01
6.92 	-1.1757661130E-15	-2.5000000000E-01
6.93 	-1.1184233231E-15	-2.5000000000E-01
6.94 	-1.0638771739E-15	-2.5000000000E-01
6.95 	-1.0119912719E-15	-2.5000000000E-01
6.96 	-9.6263587517E-16	-2.5000000000E-01
6.97 	-9.1568756954E-16	-2.5000000000E-01
6.98 	-8.7102895980E-16	-2.5000000000E-01
6.99 	-8.2854837615E-16	-2.5000000000E-01
7.00 	-7.8813959502E-16	-2.5000000000E-01
7.01 	-7.4970157340E-16	-2.5000000000E-01
7.02 	-7.1313819621E-16	-2.5000000000E-01
7.03 	-6.7835803597E-16	-2.5000000000E-01
7.04 	-6.4527412416E-16	-2.5000000000E-01
7.05 	-6.1380373377E-16	-2.5000000000E-01
7.06 	-5.8386817243E-16	-2.5000000000E-01
7.07 	-5.5539258565E-16	-2.5000000000E-01
7.08 	-5.2830576962E-16	-2.5000000000E-01
7.09 	-5.0253999319E-16	-2.5000000000E-01
7.10 	-4.7803082851E-16	-2.5000000000E-01
7.11 	-4.5471698990E-16	-2.5000000000E-01
7.12 	-4.3254018061E-16	-2.5000000000E-01
7.13 	-4.1144494708E-16	-2.5000000000E-01
7.14 	-3.9137854022E-16	-2.5000000000E-01
7.15 	-3.7229078358E-16	-2.5000000000E-01
7.16 	-3.5413394781E-16	-2.5000000000E-01
7.17 	-3.3686263137E-16	-2.5000000000E-01
7.18 	-3.2043364697E-16	-2.5000000000E-01
7.19 	-3.0480591360E-16	-2.5000000000E-01
7.20 	-2.8994035378E-16	-2.5000000000E-01
7.21 	-2.7579979587E-16	-2.5000000000E-01
7.22 	-2.6234888110E-16	-2.5000000000E-01
7.23 	-2.4955397519E-16	-2.5000000000E-01
7.24 	-2.3738308420E-16	-2.5000000000E-01
7.25 	-2.2580577457E-16	-2.5000000000E-01
7.26 	-2.1479309699E-16	-2.5000000000E-01
7.27 	-2.0431751404E-16	-2.5000000000E-01
7.28 	-1.9435283129E-16	-2.5000000000E-01
7.29 	-1.8487413186E-16	-2.5000000000E-01
7.30 	-1.7585771406E-16	-2.5000000000E-01
7.31 	-1.6728103214E-16	-2.5000000000E-01
7.32 	-1.5912263993E-16	-2.5000000000E-01
7.33 	-1.5136213720E-16	-2.5000000000E-01
7.34 	-1.4398011866E-16	-2.5000000000E-01
7.35 	-1.3695812542E-16	-2.5000000000E-01
7.36 	-1.3027859882E-16	-2.5000000000E-01
7.37 	-1.2392483658E-16	-2.5000000000E-01
7.38 	-1.1788095098E-16	-2.5000000000E-01
7.39 	-1.1213182916E-16	-2.5000000000E-01
7.40 	-1.0666309532E-16	-2.5000000000E-01
7.41 	-1.0146107478E-16	-2.5000000000E-01
7.42 	-9.6512759771E-17	-2.5000000000E-01
7.43 	-9.1805776934E-17	-2.5000000000E-01
7.44 	-8.7328356358E-17	-2.5000000000E-01
7.45 	-8.3069302161E-17	-2.5000000000E-01
7.46 	-7.9017964489E-17	-2.5000000000E-01
7.47 	-7.5164212886E-17	-2.5000000000E-01
7.48 	-7.1498410966E-17	-2.5000000000E-01
7.49 	-6.8011392316E-17	-2.5000000000E-01
7.50 	-6.4694437573E-17	-2.5000000000E-01
7.51 	-6.1539252621E-17	-2.5000000000E-01
7.52 	-5.8537947854E-17	-2.5000000000E-01
7.53 	-5.5683018449E-17	-2.5000000000E-01
7.54 	-5.2967325594E-17	-2.5000000000E-01
7.55 	-5.0384078642E-17	-2.5000000000E-01
7.56 	-4.7926818130E-17	-2.5000000000E-01
7.57 	-4.5589399628E-17	-2.5000000000E-01
7.58 	-4.3365978372E-17	-2.5000000000E-01
7.59 	-4.1250994650E-17	-2.5000000000E-01
7.60 	-3.9239159901E-17	-2.5000000000E-01
7.61 	-3.7325443490E-17	-2.5000000000E-01
7.62 	-3.5505060130E-17	-2.5000000000E-01
7.63 	-3.3773457915E-17	-2.5000000000E-01
7.64 	-3.2126306936E-17	-2.5000000000E-01
7.65 	-3.0559488458E-17	-2.5000000000E-01
7.66 	-2.9069084619E-17	-2.5000000000E-01
7.67 	-2.7651368633E-17	-2.5000000000E-01
7.68 	-2.6302795471E-17	-2.5000000000E-01
7.69 	-2.5019992999E-17	-2.5000000000E-01
7.70 	-2.3799753541E-17	-2.5000000000E-01
7.71 	-2.2639025864E-17	-2.5000000000E-01
7.72 	-2.1534907544E-17	-2.5000000000E-01
7.73 	-2.0484637710E-17	-2.5000000000E-01
7.74 	-1.9485590140E-17	-2.5000000000E-01
7.75 	-1.8535266695E-17	-2.5000000000E-01
7.76 	-1.7631291071E-17	-2.5000000000E-01
7.77 	-1.6771402859E-17	-2.5000000000E-01
7.78 	-1.5953451889E-17	-2.5000000000E-01
7.79 	-1.5175392859E-17	-2.5000000000E-01
7.80 	-1.4435280216E-17	-2.5000000000E-01
7.81 	-1.3731263293E-17	-2.5000000000E-01
7.82 	-1.3061581680E-17	-2.5000000000E-01
7.83 	-1.2424560824E-17	-2.5000000000E-01
7.84 	-1.1818607842E-17	-2.5000000000E-01
7.85 	-1.1242207536E-17	-2.5000000000E-01
7.86 	-1.0693918605E-17	-2.5000000000E-01
7.87 	-1.0172370040E-17	-2.5000000000E-01
7.88 	-9.6762576991E-18	-2.5000000000E-01
7.89 	-9.2043410424E-18	-2.5000000000E-01
7.90 	-8.7554400327E-18	-2.5000000000E-01
7.91 	-8.3284321836E-18	-2.5000000000E-01
7.92 	-7.9222497530E-18	-2.5000000000E-01
7.93 	-7.5358770733E-18	-2.5000000000E-01
7.94 	-7.1683480115E-18	-2.5000000000E-01
7.95 	-6.8187435536E-18	-2.5000000000E-01
7.96 	-6.4861895063E-18	-2.5000000000E-01
7.97 	-6.1698543113E-18	-2.5000000000E-01
7.98 	-5.8689469658E-18	-2.5000000000E-01
7.99 	-5.5827150447E-18	-2.5000000000E-01
8.00 	-5.3104428191E-18	-2.5000000000E-01
8.01 	-5.0514494667E-18	-2.5000000000E-01
8.02 	-4.8050873691E-18	-2.5000000000E-01
8.03 	-4.5707404928E-18	-2.5000000000E-01
8.04 	-4.3478228485E-18	-2.5000000000E-01
8.05 	-4.1357770260E-18	-2.5000000000E-01
8.06 	-3.9340728003E-18	-2.5000000000E-01
8.07 	-3.7422058058E-18	-2.5000000000E-01
8.08 	-3.5596962750E-18	-2.5000000000E-01
8.09 	-3.3860878390E-18	-2.5000000000E-01
8.10 	-3.2209463864E-18	-2.5000000000E-01
8.11 	-3.0638589775E-18	-2.5000000000E-01
8.12 	-2.9144328119E-18	-2.5000000000E-01
8.13 	-2.7722942464E-18	-2.5000000000E-01
8.14 	-2.6370878606E-18	-2.5000000000E-01
8.15 	-2.5084755680E-18	-2.5000000000E-01
8.16 	-2.3861357709E-18	-2.5000000000E-01
8.17 	-2.2697625561E-18	-2.5000000000E-01
8.18 	-2.1590649300E-18	-2.5000000000E-01
8.19 	-2.0537660909E-18	-2.5000000000E-01
8.20 	-1.9536027367E-18	-2.5000000000E-01
8.21 	-1.8583244069E-18	-2.5000000000E-01
8.22 	-1.7676928561E-18	-2.5000000000E-01
8.23 	-1.6814814582E-18	-2.5000000000E-01
8.24 	-1.5994746398E-18	-2.5000000000E-01
8.25 	-1.5214673411E-18	-2.5000000000E-01
8.26 	-1.4472645033E-18	-2.5000000000E-01
8.27 	-1.3766805806E-18	-2.5000000000E-01
8.28 	-1.3095390764E-18	-2.5000000000E-01
8.29 	-1.2456721020E-18	-2.5000000000E-01
8.30 	-1.1849199567E-18	-2.5000000000E-01
8.31 	-1.1271307285E-18	-2.5000000000E-01
8.32 	-1.0721599142E-18	-2.5000000000E-01
8.33 	-1.0198700581E-18	-2.5000000000E-01
8.34 	-9.7013040848E-19	-2.5000000000E-01
8.35 	-9.2281659015E-19	-2.5000000000E-01
8.36 	-8.7781029396E-19	-2.5000000000E-01
8.37 	-8.3499898075E-19	-2.5000000000E-01
8.38 	-7.9427559992E-19	-2.5000000000E-01
8.39 	-7.5553832180E-19	-2.5000000000E-01
8.40 	-7.1869028304E-19	-2.5000000000E-01
8.41 	-6.8363934433E-19	-2.5000000000E-01
8.42 	-6.5029786007E-19	-2.5000000000E-01
8.43 	-6.1858245919E-19	-2.5000000000E-01
8.44 	-5.8841383666E-19	-2.5000000000E-01
8.45 	-5.5971655521E-19	-2.5000000000E-01
8.46 	-5.3241885670E-19	-2.5000000000E-01
8.47 	-5.0645248265E-19	-2.5000000000E-01
8.48 	-4.8175250361E-19	-2.5000000000E-01
8.49 	-4.5825715676E-19	-2.5000000000E-01
8.50 	-4.3590769150E-19	-2.5000000000E-01
8.51 	-4.1464822252E-19	-2.5000000000E-01
8.52 	-3.9442559008E-19	-2.5000000000E-01
8.53 	-3.7518922706E-19	-2.5000000000E-01
8.54 	-3.5689103253E-19	-2.5000000000E-01
8.55 	-3.3948525149E-19	-2.5000000000E-01
8.56 	-3.2292836040E-19	-2.5000000000E-01
8.57 	-3.0717895842E-19	-2.5000000000E-01
8.58 	-2.9219766383E-19	-2.5000000000E-01
8.59 	-2.7794701561E-19	-2.5000000000E-01
8.60 	-2.6439137970E-19	-2.5000000000E-01
8.61 	-2.5149685995E-19	-2.5000000000E-01
8.62 	-2.3923121336E-19	-2.5000000000E-01
8.63 	-2.2756376940E-19	-2.5000000000E-01
8.64 	-2.1646535341E-19	-2.5000000000E-01
8.65 	-2.0590821355E-19	-2.5000000000E-01
8.66 	-1.9586595147E-19	-2.5000000000E-01
8.67 	-1.8631345630E-19	-2.5000000000E-01
8.68 	-1.7722684181E-19	-2.5000000000E-01
8.69 	-1.6858338674E-19	-2.5000000000E-01
8.70 	-1.6036147795E-19	-2.5000000000E-01
8.71 	-1.5254055638E-19	-2.5000000000E-01
8.72 	-1.4510106566E-19	-2.5000000000E-01
8.73 	-1.3802440318E-19	-2.5000000000E-01
8.74 	-1.3129287361E-19	-2.5000000000E-01
8.75 	-1.2488964460E-19	-2.5000000000E-01
8.76 	-1.1879870476E-19	-2.5000000000E-01
8.77 	-1.1300482356E-19	-2.5000000000E-01
8.78 	-1.0749351328E-19	-2.5000000000E-01
8.79 	-1.0225099278E-19	-2.5000000000E-01
8.80 	-9.7264153014E-20	-2.5000000000E-01
8.81 	-9.2520524296E-20	-2.5000000000E-01
8.82 	-8.8008245081E-20	-2.5000000000E-01
8.83 	-8.3716032320E-20	-2.5000000000E-01
8.84 	-7.9633153245E-20	-2.5000000000E-01
8.85 	-7.5749398532E-20	-2.5000000000E-01
8.86 	-7.2055056772E-20	-2.5000000000E-01
8.87 	-6.8540890186E-20	-2.5000000000E-01
8.88 	-6.5198111526E-20	-2.5000000000E-01
8.89 	-6.2018362105E-20	-2.5000000000E-01
8.90 	-5.8993690894E-20	-2.5000000000E-01
8.91 	-5.6116534638E-20	-2.5000000000E-01
8.92 	-5.3379698949E-20	-2.5000000000E-01
8.93 	-5.0776340311E-20	-2.5000000000E-01
8.94 	-4.8299948973E-20	-2.5000000000E-01
8.95 	-4.5944332665E-20	-2.5000000000E-01
8.96 	-4.3703601120E-20	-2.5000000000E-01
8.97 	-4.1572151342E-20	-2.5000000000E-01
8.98 	-3.9544653596E-20	-2.5000000000E-01
8.99 	-3.7616038082E-20	-2.5000000000E-01
9.00 	-3.5781482257E-20	-2.5000000000E-01
9.01 	-3.4036398775E-20	-2.5000000000E-01
9.02 	-3.2376424019E-20	-2.5000000000E-01
9.03 	-3.0797407187E-20	-2.5000000000E-01
9.04 	-2.9295399914E-20	-2.5000000000E-01
9.05 	-2.7866646401E-20	-2.5000000000E-01
9.06 	-2.6507574019E-20	-2.5000000000E-01
9.07 	-2.5214784379E-20	-2.5000000000E-01
9.08 	-2.3985044834E-20	-2.5000000000E-01
9.09 	-2.2815280394E-20	-2.5000000000E-01
9.10 	-2.1702566039E-20	-2.5000000000E-01
9.11 	-2.0644119403E-20	-2.5000000000E-01
9.12 	-1.9637293819E-20	-2.5000000000E-01
9.13 	-1.8679571698E-20	-2.5000000000E-01
9.14 	-1.7768558237E-20	-2.5000000000E-01
9.15 	-1.6901975426E-20	-2.5000000000E-01
9.16 	-1.6077656357E-20	-2.5000000000E-01
9.17 	-1.5293539804E-20	-2.5000000000E-01
9.18 	-1.4547665066E-20	-2.5000000000E-01
9.19 	-1.3838167069E-20	-2.5000000000E-01
9.20 	-1.3163271697E-20	-2.5000000000E-01
9.21 	-1.2521291361E-20	-2.5000000000E-01
9.22 	-1.1910620775E-20	-2.5000000000E-01
9.23 	-1.1329732945E-20	-2.5000000000E-01
9.24 	-1.0777175349E-20	-2.5000000000E-01
9.25 	-1.0251566305E-20	-2.5000000000E-01
9.26 	-9.7515915169E-21	-2.5000000000E-01
9.27 	-9.2760007866E-21	-2.5000000000E-01
9.28 	-8.8236048899E-21	-2.5000000000E-01
9.29 	-8.3932726014E-21	-2.5000000000E-01
9.30 	-7.9839278663E-21	-2.5000000000E-01
9.31 	-7.5945471095E-21	-2.5000000000E-01
9.32 	-7.2241566763E-21	-2.5000000000E-01
9.33 	-6.8718303977E-21	-2.5000000000E-01
9.34 	-6.5366872745E-21	-2.5000000000E-01
9.35 	-6.2178892743E-21	-2.5000000000E-01
9.36 	-5.9146392360E-21	-2.5000000000E-01
9.37 	-5.6261788766E-21	-2.5000000000E-01
9.38 	-5.3517868949E-21	-2.5000000000E-01
9.39 	-5.0907771681E-21	-2.5000000000E-01
9.40 	-4.8424970359E-21	-2.5000000000E-01
9.41 	-4.6063256686E-21	-2.5000000000E-01
9.42 	-4.3816725148E-21	-2.5000000000E-01
9.43 	-4.1679758246E-21	-2.5000000000E-01
9.44 	-3.9647012449E-21	-2.5000000000E-01
9.45 	-3.7713404835E-21	-2.5000000000E-01
9.46 	-3.5874100378E-21	-2.5000000000E-01
9.47 	-3.4124499857E-21	-2.5000000000E-01
9.48 	-3.2460228360E-21	-2.5000000000E-01
9.49 	-3.0877124342E-21	-2.5000000000E-01
9.50 	-2.9371229218E-21	-2.5000000000E-01
9.51 	-2.7938777466E-21	-2.5000000000E-01
9.52 	-2.6576187210E-21	-2.5000000000E-01
9.53 	-2.5280051265E-21	-2.5000000000E-01
9.54 	-2.4047128617E-21	-2.5000000000E-01
9.55 	-2.2874336315E-21	-2.5000000000E-01
9.56 	-2.1758741769E-21	-2.5000000000E-01
9.57 	-2.0697555410E-21	-2.5000000000E-01
9.58 	-1.9688123722E-21	-2.5000000000E-01
9.59 	-1.8727922597E-21	-2.5000000000E-01
9.60 	-1.7814551034E-21	-2.5000000000E-01
9.61 	-1.6945725128E-21	-2.5000000000E-01
9.62 	-1.6119272361E-21	-2.5000000000E-01
9.63 	-1.5333126172E-21	-2.5000000000E-01
9.64 	-1.4585320784E-21	-2.5000000000E-01
9.65 	-1.3873986296E-21	-2.5000000000E-01
9.66 	-1.3197343999E-21	-2.5000000000E-01
9.67 	-1.2553701938E-21	-2.5000000000E-01
9.68 	-1.1941450669E-21	-2.5000000000E-01
9.69 	-1.1359059248E-21	-2.5000000000E-01
9.70 	-1.0805071391E-21	-2.5000000000E-01
9.71 	-1.0278101841E-21	-2.5000000000E-01
9.72 	-9.7768328994E-22	-2.5000000000E-01
9.73 	-9.3000111323E-22	-2.5000000000E-01
9.74 	-8.8464442373E-22	-2.5000000000E-01
9.75 	-8.4149980607E-22	-2.5000000000E-01
9.76 	-8.0045937624E-22	-2.5000000000E-01
9.77 	-7.6142051180E-22	-2.5000000000E-01
9.78 	-7.2428559524E-22	-2.5000000000E-01
9.79 	-6.8896176994E-22	-2.5000000000E-01
9.80 	-6.5536070792E-22	-2.5000000000E-01
9.81 	-6.2339838904E-22	-2.5000000000E-01
9.82 	-5.9299489084E-22	-2.5000000000E-01
9.83 	-5.6407418874E-22	-2.5000000000E-01
9.84 	-5.3656396593E-22	-2.5000000000E-01
9.85 	-5.1039543252E-22	-2.5000000000E-01
9.86 	-4.8550315355E-22	-2.5000000000E-01
9.87 	-4.6182488534E-22	-2.5000000000E-01
9.88 	-4.3930141990E-22	-2.5000000000E-01
9.89 	-4.1787643684E-22	-2.5000000000E-01
9.90 	-3.9749636252E-22	-2.5000000000E-01
9.91 	-3.7811023617E-22	-2.5000000000E-01
9.92 	-3.5966958235E-22	-2.5000000000E-01
9.93 	-3.4212828982E-22	-2.5000000000E-01
9.94 	-3.2544249624E-22	-2.5000000000E-01
9.95 	-3.0957047840E-22	-2.5000000000E-01
9.96 	-2.9447254801E-22	-2.5000000000E-01
9.97 	-2.8011095238E-22	-2.5000000000E-01
9.98 	-2.6644978003E-22	-2.5000000000E-01
9.99 	-2.5345487091E-22	-2.5000000000E-01
10.00 	-2.4109373100E-22	-2.5000000000E-01
10.01 	-2.2933545099E-22	-2.5000000000E-01
10.02 	-2.1815062906E-22	-2.5000000000E-01
10.03 	-2.0751129733E-22	-2.5000000000E-01
10.04 	-1.9739085194E-22	-2.5000000000E-01
10.05 	-1.8776398649E-22	-2.5000000000E-01
10.06 	-1.7860662881E-22	-2.5000000000E-01
10.07 	-1.6989588074E-22	-2.5000000000E-01
10.08 	-1.6160996086E-22	-2.5000000000E-01
10.09 	-1.5372815006E-22	-2.5000000000E-01
10.10 	-1.4623073971E-22	-2.5000000000E-01
10.11 	-1.3909898238E-22	-2.5000000000E-01
10.12 	-1.3231504496E-22	-2.5000000000E-01
10.13 	-1.2586196407E-22	-2.5000000000E-01
10.14 	-1.1972360365E-22	-2.5000000000E-01
10.15 	-1.1388461460E-22	-2.5000000000E-01
10.16 	-1.0833039640E-22	-2.5000000000E-01
10.17 	-1.0304706063E-22	-2.5000000000E-01
10.18 	-9.8021396176E-23	-2.5000000000E-01
10.19 	-9.3240836274E-23	-2.5000000000E-01
10.20 	-8.8693427029E-23	-2.5000000000E-01
10.21 	-8.4367797549E-23	-2.5000000000E-01
10.22 	-8.0253131509E-23	-2.5000000000E-01
10.23 	-7.6339140100E-23	-2.5000000000E-01
10.24 	-7.2616036304E-23	-2.5000000000E-01
10.25 	-6.9074510423E-23	-2.5000000000E-01
10.26 	-6.5705706797E-23	-2.5000000000E-01
10.27 	-6.2501201663E-23	-2.5000000000E-01
10.28 	-5.9452982089E-23	-2.5000000000E-01
10.29 	-5.6553425937E-23	-2.5000000000E-01
10.30 	-5.3795282808E-23	-2.5000000000E-01
10.31 	-5.1171655906E-23	-2.5000000000E-01
10.32 	-4.8675984798E-23	-2.5000000000E-01
10.33 	-4.6302029007E-23	-2.5000000000E-01
10.34 	-4.4043852405E-23	-2.5000000000E-01
10.35 	-4.1895808376E-23	-2.5000000000E-01
